halo, total_mass, baryon_mass, particle_mass, star_mass 
[7424, 18028802.9863 Msun, 44289.819243 Msun, 17984513.167 Msun, 0]
[7425, 21424154.6241 Msun, 582288.897802 Msun, 20841865.7263 Msun, 0]
[7426, 18606449.563 Msun, 117697.709114 Msun, 18488751.8539 Msun, 0]
[7427, 24848441.2118 Msun, 140775.110946 Msun, 24707666.1009 Msun, 0]
[7428, 806581868.456 Msun, 790278194.674 Msun, 16303673.782 Msun, 0]
[7429, 96655974.662 Msun, 2120417.61169 Msun, 94535557.0503 Msun, 149037188378108310421669587165181378560L]
[7430, 38394360.6084 Msun, 240343.726246 Msun, 38154016.8821 Msun, 0]
[7431, 16064286.5527 Msun, 264851.457642 Msun, 15799435.0951 Msun, 0]
[7432, 711948658.871 Msun, 695308825.964 Msun, 16639832.9066 Msun, 0]
[7433, 16046937.5874 Msun, 247502.492311 Msun, 15799435.0951 Msun, 0]
[7434, 27995846.4347 Msun, 94690.2430377 Msun, 27901156.1917 Msun, 0]
[7435, 63539237.0064 Msun, 5213.60534368 Msun, 63534023.4011 Msun, 0]
[7436, 16684309.3031 Msun, 1389112.89493 Msun, 15295196.4082 Msun, 0]
[7437, 16112873.9087 Msun, 817677.500574 Msun, 15295196.4082 Msun, 0]
[7438, 17319964.7124 Msun, 1811771.65539 Msun, 15508193.057 Msun, 89313847262867240461139338949963022336L]
[7439, 47556030.8321 Msun, 493797.147603 Msun, 47062233.6845 Msun, 0]
[7440, 28769042.8085 Msun, 195560.977973 Msun, 28573481.8305 Msun, 0]
[7441, 19399324.6658 Msun, 70226.1518063 Msun, 19329098.5139 Msun, 0]
[7442, 16765209.0295 Msun, 965781.32403 Msun, 15799427.7055 Msun, 0]
[7443, 336456729.022 Msun, 290402980.101 Msun, 46053748.921 Msun, 0]
[7444, 46986090.5582 Msun, 32195140.2266 Msun, 14790950.3316 Msun, 0]
[7445, 45508433.4798 Msun, 9203313.95189 Msun, 36305119.5279 Msun, 0]
[7446, 609634560.164 Msun, 594675530.27 Msun, 14959029.8939 Msun, 0]
[7447, 24407248.7213 Msun, 35712.186574 Msun, 24371536.5347 Msun, 0]
[7448, 15806703.7764 Msun, 7224.91937289 Msun, 15799478.857 Msun, 0]
[7449, 15157714.1798 Msun, 198633.134314 Msun, 14959081.0455 Msun, 0]
[7450, 24452993.7798 Msun, 81457.2451059 Msun, 24371536.5347 Msun, 0]
[7451, 13709945.2711 Msun, 95500.7240669 Msun, 13614444.547 Msun, 0]
[7452, 15334945.1365 Msun, 39704.9664747 Msun, 15295240.1701 Msun, 0]
[7453, 19333259.169 Msun, 340268.628187 Msun, 18992990.5409 Msun, 0]
[7454, 16669949.8197 Msun, 30073.1511416 Msun, 16639876.6685 Msun, 0]
[7455, 16145565.697 Msun, 9927.7154342 Msun, 16135637.9816 Msun, 0]
[7456, 19622099.5201 Msun, 292949.854636 Msun, 19329149.6655 Msun, 0]
[7457, 15929323.2677 Msun, 297923.97302 Msun, 15631399.2947 Msun, 0]
[7458, 20428146.7997 Msun, 594758.447301 Msun, 19833388.3524 Msun, 0]
[7459, 15748756.492 Msun, 117357.197296 Msun, 15631399.2947 Msun, 0]
[7460, 15815490.4952 Msun, 16011.638163 Msun, 15799478.857 Msun, 0]
[7461, 15305516.3556 Msun, 10276.18548 Msun, 15295240.1701 Msun, 0]
[7462, 60821867.8314 Msun, 817464.087299 Msun, 60004403.7441 Msun, 0]
[7463, 15133036.8979 Msun, 5876.29016684 Msun, 15127160.6078 Msun, 0]
[7464, 20536569.0625 Msun, 198942.023199 Msun, 20337627.0393 Msun, 0]
[7465, 16029163.7149 Msun, 61605.2956073 Msun, 15967558.4193 Msun, 0]
[7466, 14218452.3699 Msun, 99769.1359884 Msun, 14118683.2339 Msun, 0]
[7467, 14331626.4805 Msun, 44863.6842741 Msun, 14286762.7962 Msun, 0]
[7468, 16495964.4425 Msun, 24167.3362602 Msun, 16471797.1062 Msun, 0]
[7469, 19526908.814 Msun, 29679.5861819 Msun, 19497229.2278 Msun, 0]
[7470, 16310562.2532 Msun, 6844.70927124 Msun, 16303717.5439 Msun, 0]
[7471, 15687443.2874 Msun, 56043.9926832 Msun, 15631399.2947 Msun, 0]
[7472, 17489716.0732 Msun, 9441.59307208 Msun, 17480274.4801 Msun, 0]
[7473, 25530092.1076 Msun, 150078.199021 Msun, 25380013.9086 Msun, 0]
[7474, 29095256.2435 Msun, 353658.478382 Msun, 28741597.7651 Msun, 0]
[7475, 15482387.2558 Msun, 19067.5234053 Msun, 15463319.7324 Msun, 0]
[7476, 103957686.996 Msun, 17718210.1734 Msun, 86239476.8231 Msun, 697606400591276674145009766123786207232L]
[7477, 15299850.4282 Msun, 4654.02005702 Msun, 15295196.4082 Msun, 0]
[7478, 4330425343.75 Msun, 4314962067.78 Msun, 15463275.9705 Msun, 0]
[7479, 1243106775.28 Msun, 1228483897.12 Msun, 14622878.1589 Msun, 0]
[7480, 244094990.83 Msun, 228799801.811 Msun, 15295189.0185 Msun, 0]
[7481, 15750433.8638 Msun, 455237.455675 Msun, 15295196.4082 Msun, 0]
[7482, 16221654.5521 Msun, 758378.581674 Msun, 15463275.9705 Msun, 0]
[7483, 14902923.111 Msun, 111965.389767 Msun, 14790957.7212 Msun, 0]
[7484, 15147456.3256 Msun, 20339.4797107 Msun, 15127116.8459 Msun, 0]
[7485, 14603143.5564 Msun, 148344.959744 Msun, 14454798.5966 Msun, 0]
[7486, 792746183.803 Msun, 776778669.146 Msun, 15967514.6574 Msun, 0]
[7487, 14666269.7448 Msun, 43391.5858254 Msun, 14622878.1589 Msun, 0]
[7488, 16998852.757 Msun, 359019.850365 Msun, 16639832.9066 Msun, 0]
[7489, 1434850395.71 Msun, 1418210562.81 Msun, 16639832.9066 Msun, 0]
[7490, 11251937517.0 Msun, 11213951594.4 Msun, 37985922.5406 Msun, 0]
[7491, 247294466.693 Msun, 198719531.727 Msun, 48574934.966 Msun, 0]
[7492, 31990772.1749 Msun, 1862651.31875 Msun, 30128120.8561 Msun, 83374981728371906974546328824791957504L]
[7493, 16684004.9671 Msun, 1052649.43433 Msun, 15631355.5328 Msun, 0]
[7494, 792578104.241 Msun, 776778669.146 Msun, 15799435.0951 Msun, 0]
[7495, 103132795.419 Msun, 100067.485714 Msun, 103032727.933 Msun, 0]
[7496, 15630119.3189 Msun, 1175328.1119 Msun, 14454791.207 Msun, 0]
[7497, 15643283.5314 Msun, 684253.637466 Msun, 14959029.8939 Msun, 0]
[7498, 15238119.3657 Msun, 615248.596403 Msun, 14622870.7693 Msun, 0]
[7499, 2498978647.44 Msun, 2484019617.55 Msun, 14959029.8939 Msun, 0]
[7500, 16483582.4468 Msun, 2028791.23978 Msun, 14454791.207 Msun, 0]
[7501, 20363301.3413 Msun, 25740.8085752 Msun, 20337560.5327 Msun, 0]
[7502, 16720906.0355 Msun, 81029.3669266 Msun, 16639876.6685 Msun, 0]
[7503, 16393062.4843 Msun, 89344.9404184 Msun, 16303717.5439 Msun, 0]
[7504, 15634652.3659 Msun, 171332.633495 Msun, 15463319.7324 Msun, 0]
[7505, 19355623.2253 Msun, 194553.122158 Msun, 19161070.1032 Msun, 0]
[7506, 15832308.2401 Msun, 32829.38311 Msun, 15799478.857 Msun, 0]
[7507, 14968879.0453 Msun, 9797.999874 Msun, 14959081.0455 Msun, 0]
[7508, 16047951.4264 Msun, 80393.007115 Msun, 15967558.4193 Msun, 0]
[7509, 18108871.7238 Msun, 124358.556809 Msun, 17984513.167 Msun, 0]
[7510, 259017013.389 Msun, 1351044.37008 Msun, 257665969.019 Msun, 0]
[7511, 16642410.6982 Msun, 2534.02969164 Msun, 16639876.6685 Msun, 0]
[7512, 21359735.8665 Msun, 349790.577968 Msun, 21009945.2886 Msun, 0]
[7513, 20476684.0969 Msun, 139057.057611 Msun, 20337627.0393 Msun, 0]
[7514, 19279881.0674 Msun, 118810.964187 Msun, 19161070.1032 Msun, 0]
[7515, 15138253.7156 Msun, 11093.1078823 Msun, 15127160.6078 Msun, 0]
[7516, 15989060.2608 Msun, 21501.8414837 Msun, 15967558.4193 Msun, 0]
[7517, 16811776.1818 Msun, 3819.95091081 Msun, 16807956.2308 Msun, 0]
[7518, 16146194.2566 Msun, 10556.2749618 Msun, 16135637.9816 Msun, 0]
[7519, 26045850.8199 Msun, 833916.473618 Msun, 25211934.3463 Msun, 0]
[7520, 14980038.1002 Msun, 20957.0547587 Msun, 14959081.0455 Msun, 0]
[7521, 19067382.9749 Msun, 410551.55868 Msun, 18656831.4162 Msun, 0]
[7522, 152193060.189 Msun, 3274590.1527 Msun, 148918470.036 Msun, 0]
[7523, 67673760.0193 Msun, 1618609.69022 Msun, 66055150.3291 Msun, 0]
[7524, 54744377.8291 Msun, 39449181.4209 Msun, 15295196.4082 Msun, 0]
[7525, 14325266.6341 Msun, 38547.5998215 Msun, 14286719.0343 Msun, 0]
[7526, 14309455.4216 Msun, 22736.3872913 Msun, 14286719.0343 Msun, 0]
[7527, 16330019.3375 Msun, 1034822.92932 Msun, 15295196.4082 Msun, 0]
[7528, 16055610.0734 Msun, 256174.978322 Msun, 15799435.0951 Msun, 0]
[7529, 15011148.2268 Msun, 52110.9432969 Msun, 14959037.2835 Msun, 0]
[7530, 15696966.171 Msun, 1074088.01207 Msun, 14622878.1589 Msun, 0]
[7531, 79135004.164 Msun, 64175966.8804 Msun, 14959037.2835 Msun, 0]
[7532, 15329559.3866 Msun, 34362.9784706 Msun, 15295196.4082 Msun, 0]
[7533, 16465089.7837 Msun, 161416.001733 Msun, 16303673.782 Msun, 0]
[7534, 496998059.703 Msun, 481702863.295 Msun, 15295196.4082 Msun, 0]
[7535, 18492053.7722 Msun, 3345.68015531 Msun, 18488708.092 Msun, 0]
[7536, 1272782692.18 Msun, 1245721948.58 Msun, 27060743.6009 Msun, 0]
[7537, 39698077.4924 Msun, 8939561.3519 Msun, 30758516.1405 Msun, 0]
[7538, 19272367.569 Msun, 783666.866631 Msun, 18488700.7024 Msun, 0]
[7539, 3361155665.6 Msun, 3346868946.56 Msun, 14286719.0343 Msun, 0]
[7540, 15948026.8974 Msun, 484750.92692 Msun, 15463275.9705 Msun, 0]
[7541, 15377964.005 Msun, 250847.159167 Msun, 15127116.8459 Msun, 0]
[7542, 991333265.537 Msun, 942758410.705 Msun, 48574854.8318 Msun, 0]
[7543, 15832147.4073 Msun, 32668.5503086 Msun, 15799478.857 Msun, 0]
[7544, 27110567.0114 Msun, 722075.728936 Msun, 26388491.2824 Msun, 0]
[7545, 15837881.7653 Msun, 38402.9082589 Msun, 15799478.857 Msun, 0]
[7546, 26224112.8853 Msun, 507939.85206 Msun, 25716173.0332 Msun, 0]
[7547, 17090003.1068 Msun, 113967.313668 Msun, 16976035.7932 Msun, 0]
[7548, 20813939.8647 Msun, 1148631.0746 Msun, 19665308.7901 Msun, 0]
[7549, 15181856.7441 Msun, 54696.1363842 Msun, 15127160.6078 Msun, 0]
[7550, 14325961.3561 Msun, 39198.5599067 Msun, 14286762.7962 Msun, 0]
[7551, 20934518.5668 Msun, 92652.8405762 Msun, 20841865.7263 Msun, 0]
[7552, 51982387.5239 Msun, 381961.895178 Msun, 51600425.6287 Msun, 0]
[7553, 13616814.8917 Msun, 2370.34474994 Msun, 13614444.547 Msun, 0]
[7554, 58598719.1333 Msun, 722571.414551 Msun, 57876147.7188 Msun, 447110909168343715203021789611476123648L]
[7555, 17668883.1673 Msun, 20529.1249575 Msun, 17648354.0424 Msun, 0]
[7556, 15173660.4864 Msun, 214579.44097 Msun, 14959081.0455 Msun, 0]
[7557, 15715839.7227 Msun, 84440.427992 Msun, 15631399.2947 Msun, 0]
[7558, 16160968.1138 Msun, 25330.1321459 Msun, 16135637.9816 Msun, 0]
[7559, 15927773.6279 Msun, 464453.895539 Msun, 15463319.7324 Msun, 0]
[7560, 15559267.3952 Msun, 264027.225083 Msun, 15295240.1701 Msun, 0]
[7561, 15143828.9253 Msun, 16668.3175206 Msun, 15127160.6078 Msun, 0]
[7562, 15173254.1134 Msun, 46093.5056276 Msun, 15127160.6078 Msun, 0]
[7563, 30337171.136 Msun, 419009.045133 Msun, 29918162.0909 Msun, 0]
[7564, 15134697.8195 Msun, 7537.21175177 Msun, 15127160.6078 Msun, 0]
[7565, 15639632.9603 Msun, 8233.66560703 Msun, 15631399.2947 Msun, 0]
[7566, 16440606.5135 Msun, 136888.969589 Msun, 16303717.5439 Msun, 0]
[7567, 19034199.8355 Msun, 41209.2946299 Msun, 18992990.5409 Msun, 0]
[7568, 63515848.8186 Msun, 2334895.52794 Msun, 61180953.2907 Msun, 0]
[7569, 606650195.689 Msun, 592363476.655 Msun, 14286719.0343 Msun, 0]
[7570, 44517911.0797 Msun, 817276.031046 Msun, 43700635.0487 Msun, 0]
[7571, 15176283.1799 Msun, 385325.458696 Msun, 14790957.7212 Msun, 0]
[7572, 3361566778.15 Msun, 3346868946.56 Msun, 14697831.5863 Msun, 149038583796650258996654168317697720320L]
[7573, 791065388.18 Msun, 776778669.146 Msun, 14286719.0343 Msun, 0]
[7574, 15098521.175 Msun, 979881.70303 Msun, 14118639.472 Msun, 0]
[7575, 18220732.0092 Msun, 3093615.16334 Msun, 15127116.8459 Msun, 0]
[7576, 15170596.4766 Msun, 379638.755338 Msun, 14790957.7212 Msun, 0]
[7577, 322809302.729 Msun, 308522583.694 Msun, 14286719.0343 Msun, 0]
[7578, 14732947.1394 Msun, 110068.980502 Msun, 14622878.1589 Msun, 0]
[7579, 19096172.5633 Msun, 3632896.59282 Msun, 15463275.9705 Msun, 0]
[7580, 73797623.7535 Msun, 1355376.16044 Msun, 72442247.593 Msun, 0]
[7581, 15488856.1124 Msun, 529818.828891 Msun, 14959037.2835 Msun, 0]
[7582, 2217194574.37 Msun, 2202739775.78 Msun, 14454798.5966 Msun, 0]
[7583, 17366078.0548 Msun, 53883.137042 Msun, 17312194.9178 Msun, 0]
[7584, 17383551.0234 Msun, 239435.667985 Msun, 17144115.3555 Msun, 0]
[7585, 38366669.8536 Msun, 44529.6473149 Msun, 38322140.2063 Msun, 0]
[7586, 19679793.6336 Msun, 14484.8434934 Msun, 19665308.7901 Msun, 0]
[7587, 18012021.2262 Msun, 531746.746138 Msun, 17480274.4801 Msun, 0]
[7588, 14976121.0203 Msun, 17039.9748798 Msun, 14959081.0455 Msun, 0]
[7589, 18935595.6914 Msun, 110684.712804 Msun, 18824910.9785 Msun, 0]
[7590, 16034891.8451 Msun, 67333.4258034 Msun, 15967558.4193 Msun, 0]
[7591, 14670620.7945 Msun, 47698.8736718 Msun, 14622921.9208 Msun, 0]
[7592, 14662469.4958 Msun, 39547.5749362 Msun, 14622921.9208 Msun, 0]
[7593, 17409672.6591 Msun, 97477.7413489 Msun, 17312194.9178 Msun, 0]
[7594, 15474878.4958 Msun, 11558.7633767 Msun, 15463319.7324 Msun, 0]
[7595, 15891104.2656 Msun, 427784.533225 Msun, 15463319.7324 Msun, 0]
[7596, 16335328.8261 Msun, 31611.282165 Msun, 16303717.5439 Msun, 0]
[7597, 50844201.7781 Msun, 588412.647897 Msun, 50255789.1302 Msun, 0]
[7598, 16517915.2138 Msun, 46118.1075454 Msun, 16471797.1062 Msun, 0]
[7599, 117195998.17 Msun, 212622.803534 Msun, 116983375.367 Msun, 0]
[7600, 16081413.9546 Msun, 113855.535303 Msun, 15967558.4193 Msun, 0]
[7601, 217425756.966 Msun, 435042.025721 Msun, 216990714.94 Msun, 0]
[7602, 20760295.8122 Msun, 86509.6482822 Msun, 20673786.1639 Msun, 0]
[7603, 13822266.6162 Msun, 39742.5068944 Msun, 13782524.1093 Msun, 0]
[7604, 131512996.578 Msun, 227488.364695 Msun, 131285508.213 Msun, 2035834456015371330707301495777003569152L]
[7605, 30907093.6143 Msun, 148533.711873 Msun, 30758559.9025 Msun, 0]
[7606, 15487005.7092 Msun, 23685.9768383 Msun, 15463319.7324 Msun, 0]
[7607, 15998682.0942 Msun, 199203.237221 Msun, 15799478.857 Msun, 0]
[7608, 16504820.347 Msun, 33023.2407693 Msun, 16471797.1062 Msun, 0]
[7609, 13151553.4826 Msun, 41347.6225753 Msun, 13110205.8601 Msun, 0]
[7610, 14795873.9268 Msun, 4872.44360642 Msun, 14791001.4831 Msun, 0]
[7611, 15134508.3852 Msun, 7347.77746835 Msun, 15127160.6078 Msun, 0]
[7612, 18005295.9774 Msun, 20782.8104376 Msun, 17984513.167 Msun, 0]
[7613, 15404185.13 Msun, 108944.959917 Msun, 15295240.1701 Msun, 0]
[7614, 23107973.6873 Msun, 249153.213306 Msun, 22858820.474 Msun, 0]
[7615, 14633139.0457 Msun, 10217.124868 Msun, 14622921.9208 Msun, 0]
[7616, 15490387.6495 Msun, 27067.9171012 Msun, 15463319.7324 Msun, 0]
[7617, 15649357.4633 Msun, 17958.1685879 Msun, 15631399.2947 Msun, 0]
[7618, 16406835.7126 Msun, 103118.168703 Msun, 16303717.5439 Msun, 0]
[7619, 301098728.26 Msun, 16083426.5722 Msun, 285015301.688 Msun, 244714263458722561151558192884241924096L]
[7620, 841589470.895 Msun, 826294274.487 Msun, 15295196.4082 Msun, 0]
[7621, 16135226.4062 Msun, 1512348.24723 Msun, 14622878.1589 Msun, 0]
[7622, 15225858.0365 Msun, 98741.1905943 Msun, 15127116.8459 Msun, 0]
[7623, 14956223.2152 Msun, 165265.493949 Msun, 14790957.7212 Msun, 0]
[7624, 15391174.3667 Msun, 95977.9584878 Msun, 15295196.4082 Msun, 0]
[7625, 2217194574.37 Msun, 2202739775.78 Msun, 14454798.5966 Msun, 0]
[7626, 256889790.918 Msun, 242434992.321 Msun, 14454798.5966 Msun, 0]
[7627, 14819919.8205 Msun, 28962.0992349 Msun, 14790957.7212 Msun, 0]
[7628, 3361659904.28 Msun, 3346868946.56 Msun, 14790957.7212 Msun, 0]
[7629, 14648218.8067 Msun, 193420.210028 Msun, 14454798.5966 Msun, 0]
[7630, 1779097745.65 Msun, 1763970628.8 Msun, 15127116.8459 Msun, 0]
[7631, 15654658.88 Msun, 191382.909511 Msun, 15463275.9705 Msun, 0]
[7632, 591762652.921 Msun, 577812093.011 Msun, 13950559.9097 Msun, 0]
[7633, 15813596.6304 Msun, 686479.784539 Msun, 15127116.8459 Msun, 0]
[7634, 14690766.1917 Msun, 404047.15741 Msun, 14286719.0343 Msun, 0]
[7635, 15762887.3772 Msun, 131531.844429 Msun, 15631355.5328 Msun, 0]
[7636, 263230974.336 Msun, 248103857.49 Msun, 15127116.8459 Msun, 0]
[7637, 16680806.1313 Msun, 2226007.53466 Msun, 14454798.5966 Msun, 0]
[7638, 43881196.419 Msun, 1189046.13382 Msun, 42692150.2852 Msun, 0]
[7639, 14458744.0465 Msun, 3945.44987565 Msun, 14454798.5966 Msun, 0]
[7640, 15619682.608 Msun, 156406.637551 Msun, 15463275.9705 Msun, 0]
[7641, 15172583.7093 Msun, 45466.8634863 Msun, 15127116.8459 Msun, 0]
[7642, 32844028.304 Msun, 68513.6538129 Msun, 32775514.6502 Msun, 0]
[7643, 18881900.27 Msun, 225068.853787 Msun, 18656831.4162 Msun, 0]
[7644, 14988045.0586 Msun, 28964.0131474 Msun, 14959081.0455 Msun, 0]
[7645, 17612762.8599 Msun, 132488.379837 Msun, 17480274.4801 Msun, 0]
[7646, 20679137.0425 Msun, 1686146.50167 Msun, 18992990.5409 Msun, 0]
[7647, 13347056.804 Msun, 68771.3815822 Msun, 13278285.4224 Msun, 0]
[7648, 19911857.8948 Msun, 78469.5424058 Msun, 19833388.3524 Msun, 0]
[7649, 16396267.7102 Msun, 92550.1662538 Msun, 16303717.5439 Msun, 0]
[7650, 14868493.6594 Msun, 245571.738598 Msun, 14622921.9208 Msun, 0]
[7651, 33005644.0453 Msun, 230129.395181 Msun, 32775514.6502 Msun, 0]
[7652, 45105407.0282 Msun, 228163.891859 Msun, 44877243.1364 Msun, 0]
[7653, 18185223.5921 Msun, 200710.425043 Msun, 17984513.167 Msun, 0]
[7654, 37812277.5991 Msun, 1170933.01589 Msun, 36641344.5832 Msun, 0]
[7655, 17583316.9055 Msun, 103042.425388 Msun, 17480274.4801 Msun, 0]
[7656, 14324187.9856 Msun, 37425.1893966 Msun, 14286762.7962 Msun, 0]
[7657, 12972788.6022 Msun, 30662.3043978 Msun, 12942126.2978 Msun, 0]
[7658, 16015923.1199 Msun, 48364.7006195 Msun, 15967558.4193 Msun, 0]
[7659, 14969313.1151 Msun, 10232.069666 Msun, 14959081.0455 Msun, 0]
[7660, 24891452.0724 Msun, 351835.975326 Msun, 24539616.097 Msun, 0]
[7661, 15497344.3317 Msun, 34024.5993507 Msun, 15463319.7324 Msun, 0]
[7662, 532294811.55 Msun, 481702863.295 Msun, 50591948.2549 Msun, 0]
[7663, 354481700.294 Msun, 12800059.3981 Msun, 341681640.895 Msun, 1963095712213222967772713274258176868352L]
[7664, 14878895.9889 Msun, 256017.829963 Msun, 14622878.1589 Msun, 0]
[7665, 15147767.6888 Msun, 188730.405214 Msun, 14959037.2835 Msun, 0]
[7666, 14175176.2924 Msun, 56536.8204285 Msun, 14118639.472 Msun, 0]
[7667, 1887285540.62 Msun, 1873334980.71 Msun, 13950559.9097 Msun, 0]
[7668, 804228754.584 Msun, 790278194.674 Msun, 13950559.9097 Msun, 0]
[7669, 805237231.958 Msun, 790278194.674 Msun, 14959037.2835 Msun, 0]
[7670, 840076754.834 Msun, 826294274.487 Msun, 13782480.3474 Msun, 0]
[7671, 47225293.5114 Msun, 9071276.62925 Msun, 38154016.8821 Msun, 0]
[7672, 885477825.677 Msun, 872031504.454 Msun, 13446321.2228 Msun, 0]
[7673, 14602584.5892 Msun, 315865.554871 Msun, 14286719.0343 Msun, 0]
[7674, 15985594.8027 Msun, 690398.394559 Msun, 15295196.4082 Msun, 0]
[7675, 300578680.237 Msun, 285115411.656 Msun, 15463268.5809 Msun, 0]
[7676, 15066995.9757 Msun, 948356.503659 Msun, 14118639.472 Msun, 0]
[7677, 14822243.2378 Msun, 367444.641178 Msun, 14454798.5966 Msun, 0]
[7678, 74764948.4158 Msun, 36442888.9195 Msun, 38322059.4963 Msun, 0]
[7679, 406391251.903 Msun, 392776851.118 Msun, 13614400.7851 Msun, 0]
[7680, 804564913.708 Msun, 790278194.674 Msun, 14286719.0343 Msun, 0]
[7681, 714659458.095 Msun, 699700420.812 Msun, 14959037.2835 Msun, 0]
[7682, 15516312.4142 Msun, 893434.25526 Msun, 14622878.1589 Msun, 0]
[7683, 14840680.3642 Msun, 722040.892155 Msun, 14118639.472 Msun, 0]
[7684, 14830255.8739 Msun, 39298.1526387 Msun, 14790957.7212 Msun, 0]
[7685, 14677518.3536 Msun, 54640.1946706 Msun, 14622878.1589 Msun, 0]
[7686, 15275855.9007 Msun, 652977.741806 Msun, 14622878.1589 Msun, 0]
[7687, 531733100.524 Msun, 517950620.176 Msun, 13782480.3474 Msun, 0]
[7688, 1431656884.03 Msun, 1418210562.81 Msun, 13446321.2228 Msun, 0]
[7689, 13033240.0222 Msun, 91113.7244711 Msun, 12942126.2978 Msun, 0]
[7690, 23357911.2091 Msun, 331011.172821 Msun, 23026900.0363 Msun, 0]
[7691, 63616715.8399 Msun, 3108073.40887 Msun, 60508642.4311 Msun, 0]
[7692, 14153318.2613 Msun, 202714.589727 Msun, 13950603.6716 Msun, 0]
[7693, 16774244.6328 Msun, 134367.964295 Msun, 16639876.6685 Msun, 0]
[7694, 13647403.5805 Msun, 32959.033495 Msun, 13614444.547 Msun, 0]
[7695, 15139147.8364 Msun, 11987.2286804 Msun, 15127160.6078 Msun, 0]
[7696, 14528517.5916 Msun, 73675.2330365 Msun, 14454842.3585 Msun, 0]
[7697, 60663927.5744 Msun, 491444.267989 Msun, 60172483.3064 Msun, 0]
[7698, 15026712.9113 Msun, 67631.8658756 Msun, 14959081.0455 Msun, 0]
[7699, 15160577.4617 Msun, 33416.8539684 Msun, 15127160.6078 Msun, 0]
[7700, 18420073.7316 Msun, 99401.4399623 Msun, 18320672.2916 Msun, 0]
[7701, 14629449.4814 Msun, 6527.56060227 Msun, 14622921.9208 Msun, 0]
[7702, 14654268.3147 Msun, 31346.3938458 Msun, 14622921.9208 Msun, 0]
[7703, 12950004.6305 Msun, 7878.33272549 Msun, 12942126.2978 Msun, 0]
[7704, 18685288.3776 Msun, 28456.9613286 Msun, 18656831.4162 Msun, 0]
[7705, 18333209.9354 Msun, 12537.643741 Msun, 18320672.2916 Msun, 0]
[7706, 14782942.3967 Msun, 160020.475872 Msun, 14622921.9208 Msun, 0]
[7707, 12943592.9629 Msun, 1466.6651527 Msun, 12942126.2978 Msun, 0]
[7708, 14412723.1757 Msun, 125960.379521 Msun, 14286762.7962 Msun, 0]
[7709, 13964463.8943 Msun, 181939.785017 Msun, 13782524.1093 Msun, 0]
[7710, 12618081.2544 Msun, 12114.0812417 Msun, 12605967.1731 Msun, 0]
[7711, 35668025.0689 Msun, 2388271.73183 Msun, 33279753.3371 Msun, 0]
[7712, 28896682.335 Msun, 155077.180237 Msun, 28741605.1548 Msun, 0]
[7713, 20462415.4235 Msun, 1301352.70993 Msun, 19161062.7135 Msun, 0]
[7714, 17948486.5253 Msun, 3829847.05331 Msun, 14118639.472 Msun, 0]
[7715, 22043998.4738 Msun, 7421120.31484 Msun, 14622878.1589 Msun, 0]
[7716, 13818945.9967 Msun, 36465.6493096 Msun, 13782480.3474 Msun, 0]
[7717, 13568594.5074 Msun, 122273.28463 Msun, 13446321.2228 Msun, 0]
[7718, 38795881.4869 Msun, 978023.729387 Msun, 37817857.7575 Msun, 0]
[7719, 13696430.2177 Msun, 82029.432583 Msun, 13614400.7851 Msun, 0]
[7720, 73180392.8668 Msun, 60574469.4556 Msun, 12605923.4112 Msun, 0]
[7721, 13932053.7937 Msun, 317653.008663 Msun, 13614400.7851 Msun, 0]
[7722, 15112143.1721 Msun, 657344.575476 Msun, 14454798.5966 Msun, 0]
[7723, 14899996.0593 Msun, 277117.900352 Msun, 14622878.1589 Msun, 0]
[7724, 30785618.8082 Msun, 363261.792256 Msun, 30422357.0159 Msun, 0]
[7725, 14259679.5743 Msun, 309119.664622 Msun, 13950559.9097 Msun, 0]
[7726, 14343508.4431 Msun, 56789.4088329 Msun, 14286719.0343 Msun, 0]
[7727, 13983863.4069 Msun, 33303.4972057 Msun, 13950559.9097 Msun, 0]
[7728, 14355643.1374 Msun, 68924.1031285 Msun, 14286719.0343 Msun, 0]
[7729, 1886949381.49 Msun, 1873334980.71 Msun, 13614400.7851 Msun, 0]
[7730, 1031241673.48 Msun, 1016786874.88 Msun, 14454798.5966 Msun, 0]
[7731, 24614476.0728 Msun, 242939.538084 Msun, 24371536.5347 Msun, 0]
[7732, 14527929.5655 Msun, 73087.2069453 Msun, 14454842.3585 Msun, 0]
[7733, 31529958.2894 Msun, 939477.9493 Msun, 30590480.3401 Msun, 0]
[7734, 15141222.5112 Msun, 14061.9034725 Msun, 15127160.6078 Msun, 0]
[7735, 17493428.7146 Msun, 13154.2345414 Msun, 17480274.4801 Msun, 0]
[7736, 29797607.5367 Msun, 47525.0080677 Msun, 29750082.5286 Msun, 0]
[7737, 15153483.682 Msun, 26323.0742073 Msun, 15127160.6078 Msun, 0]
[7738, 13346516.021 Msun, 68230.5986363 Msun, 13278285.4224 Msun, 0]
[7739, 13038743.6321 Msun, 96617.3343744 Msun, 12942126.2978 Msun, 0]
